geonameid	name	lat	lon	feature_code	admin1	admin2	population	timezone	modified
1489057	Tugulym	57.05863	64.64702	PPLA2	71		6139	Asia/Yekaterinburg	2024-04-20
1489137	Tselinnoye	54.5039	63.67647	PPLA2	40		5711	Asia/Yekaterinburg	2025-02-18
1489138	Tselinnoye	53.07588	85.65897	PPLA2	04		5836	Asia/Barnaul	2025-05-15
1489209	Troitskoye	52.9826	84.68031	PPLA2	04		10887	Asia/Barnaul	2025-05-15
1489246	Troitsk	54.09224	61.56756	PPLA2	13		82338	Asia/Yekaterinburg	2025-02-18
1489394	Topki	55.27705	85.6135	PPLA2	29		30572	Asia/Novokuznetsk	2025-04-15
1489398	Topchikha	52.82207	83.12082	PPLA2	04		9301	Asia/Barnaul	2025-05-15
1489401	Toora-Khem	52.46863	96.12031	PPLA2	79		2214	Asia/Krasnoyarsk	2025-06-12
1489425	Tomsk	56.50049	84.98216	PPLA	75	1489419	574002	Asia/Tomsk	2026-04-14
1489508	Toguchin	55.238	84.40282	PPLA2	53		21886	Asia/Novosibirsk	2025-04-15
1489530	Tobolsk	58.19807	68.25457	PPL	78		113800	Asia/Yekaterinburg	2023-06-02
1489554	Tisul’	55.75739	88.31053	PPLA2	29		9249	Asia/Novokuznetsk	2025-04-15
1489661	Tevriz	57.51162	72.39793	PPLA2	54		7270	Asia/Omsk	2025-03-11
1489822	Tegul’det	57.30584	88.164	PPLA2	75		4800	Asia/Tomsk	2024-09-12
1489828	Teeli	51.01395	90.20092	PPLA2	79		3732	Asia/Krasnoyarsk	2025-06-12
1489837	Ozërsk	55.76008	60.71426	PPLA2	13		0	Asia/Yekaterinburg	2025-02-18
1489870	Tayshet	55.93276	97.98964	PPLA2	20		37766	Asia/Irkutsk	2025-02-18
1489907	Tayga	56.06541	85.62179	PPLA2	29		24328	Asia/Novokuznetsk	2025-04-15
1489938	Tavricheskoye	54.58744	73.63733	PPLA2	54		13063	Asia/Omsk	2025-03-11
1489962	Tavda	58.04203	65.27165	PPLA2	71		39480	Asia/Yekaterinburg	2024-04-20
1490003	Tatarsk	55.2213	75.98154	PPLA2	53		25150	Asia/Novosibirsk	2025-04-15
1490036	Tashtyp	52.79936	89.89352	PPLA2	31		6379	Asia/Krasnoyarsk	2025-06-12
1490042	Tashtagol	52.76797	87.88803	PPLA2	29		22779	Asia/Novokuznetsk	2025-04-15
1490058	Taseyevo	57.21695	94.89407	PPLA2	91		8479	Asia/Krasnoyarsk	2024-09-12
1490140	Tara	56.89603	74.36938	PPLA2	54		26986	Asia/Omsk	2025-03-11
1490256	Talnakh	69.4865	88.3972	PPL	91		59051	Asia/Krasnoyarsk	2012-01-17
1490266	Tal’menka	53.82146	83.57063	PPLA2	04		18900	Asia/Barnaul	2025-05-15
1490281	Talitsa	57.01094	63.73347	PPLA2	71		18602	Asia/Yekaterinburg	2024-04-20
1490356	Tabuny	52.77521	78.79129	PPLA2	04		3950	Asia/Barnaul	2025-05-15
1490364	Tabory	58.5201	64.54839	PPLA2	71		2062	Asia/Yekaterinburg	2024-04-20
1490402	Sysert’	56.50171	60.81978	PPLA2	71		21942	Asia/Yekaterinburg	2024-04-20
1490501	Svetlyy	50.81964	60.85075	PPLA2	55		8976	Asia/Yekaterinburg	2024-11-12
1490551	Suzun	53.78457	82.31595	PPLA2	53		15365	Asia/Novosibirsk	2025-04-15
1490590	Sug-Aksy	51.40425	91.27881	PPLA2	79		3051	Asia/Krasnoyarsk	2025-06-12
1490624	Surgut	61.25757	73.41775	PPLA2	32		300367	Asia/Yekaterinburg	2024-08-11
1490686	Sukhoy Log	56.90832	62.03433	PPLA2	71		36329	Asia/Yekaterinburg	2024-04-20
1490711	Sukhobuzimskoye	56.50081	93.2731	PPLA2	91		4550	Asia/Krasnoyarsk	2024-09-12
1490796	Strezhevoy	60.7333	77.5889	PPLA2	75		44784	Asia/Tomsk	2024-09-12
1491006	Staroaleyskoye	51.00808	81.99544	PPLA2	04		5037	Asia/Barnaul	2025-05-15
1491219	Sovetskoye	52.28838	85.41165	PPLA2	04		5441	Asia/Barnaul	2025-05-15
1491230	Sovetskiy	61.36139	63.58417	PPLA2	32		23685	Asia/Yekaterinburg	2024-08-11
1491267	Sos’va	59.17662	61.85579	PPLA2	71		9595	Asia/Yekaterinburg	2024-04-20
1491291	Sosnovoborsk	56.1218	93.33814	PPLA2	91		31632	Asia/Krasnoyarsk	2024-09-12
1491360	Sorsk	54.00126	90.25154	PPLA2	31		13035	Asia/Krasnoyarsk	2025-06-12
1491428	Solton	52.84307	86.48019	PPLA2	04		3122	Asia/Barnaul	2025-05-15
1491461	Soloneshnoye	51.65582	84.31976	PPLA2	04		4716	Asia/Barnaul	2025-05-15
1491633	Smolenskoye	52.30358	85.07597	PPLA2	04		9431	Asia/Barnaul	2025-05-15
1491706	Slavgorod	52.99997	78.64733	PPLA2	04		34141	Asia/Barnaul	2025-05-15
1491719	Sladkovo	55.52835	70.33854	PPLA2	78		3455	Asia/Yekaterinburg	2024-08-11
1491953	Shushenskoye	53.32361	91.93614	PPLA2	91		18770	Asia/Krasnoyarsk	2024-09-12
1491999	Shumikha	55.22874	63.28552	PPLA2	40		18499	Asia/Yekaterinburg	2025-02-18
1492149	Shira	54.49384	89.97046	PPLA2	31		9358	Asia/Krasnoyarsk	2025-06-12
1492255	Sherbakul’	54.63084	72.39675	PPLA2	54		7251	Asia/Omsk	2025-03-11
1492281	Shelabolikha	53.41503	82.61262	PPLA2	04		4298	Asia/Barnaul	2025-05-15
1492299	Shebalino	51.29507	85.67751	PPLA2	03		4939	Asia/Barnaul	2025-04-15
1492320	Shchuch’ye	55.2088	62.74791	PPLA2	40		0	Asia/Yekaterinburg	2025-02-18
1492388	Shatrovo	56.51976	64.63304	PPLA2	40		6295	Asia/Yekaterinburg	2025-02-18
1492401	Sharypovo	55.54004	89.20062	PPLA2	91		42773	Asia/Krasnoyarsk	2024-09-12
1492466	Shalinskoye	55.71739	93.75167	PPLA2	91		4198	Asia/Krasnoyarsk	2024-09-12
1492517	Shadrinsk	56.08616	63.63816	PPLA2	40		79479	Asia/Yekaterinburg	2025-02-18
1492607	Severnoye	56.35023	78.36481	PPLA2	53		5373	Asia/Novosibirsk	2025-04-15
1492663	Serov	59.59737	60.58608	PPLA2	71		98438	Asia/Yekaterinburg	2024-04-20
1492855	Sedel’nikovo	56.94531	75.30774	PPLA2	54		0	Asia/Omsk	2025-03-11
1492893	Sayanogorsk	53.09975	91.40736	PPLA2	31		49939	Asia/Krasnoyarsk	2025-06-12
1493004	Sargatskoye	55.61008	73.49869	PPLA2	54		8285	Asia/Omsk	2025-03-11
1493155	Samagaltay	50.60148	95.0003	PPLA2	79		3477	Asia/Krasnoyarsk	2025-06-12
1493197	Salekhard	66.53373	66.60955	PPLA	87		49214	Asia/Yekaterinburg	2026-04-14
1493268	Safakulevo	54.98857	62.54041	PPLA2	40		4189	Asia/Yekaterinburg	2025-02-18
1493423	Russkaya Polyana	53.77999	73.88384	PPLA2	54		6454	Asia/Omsk	2025-03-11
1493467	Rubtsovsk	51.51473	81.20613	PPL	04		161065	Asia/Barnaul	2023-05-28
1493524	Rostovka	55.01685	73.58118	PPLA2	54		0	Asia/Omsk	2025-03-11
1493577	Romanovo	52.61753	81.22796	PPLA2	04		6056	Asia/Barnaul	2025-05-15
1493648	Rezh	57.37116	61.40398	PPLA2	71		37420	Asia/Yekaterinburg	2024-04-20
1493722	Rebrikha	53.07933	82.33939	PPLA2	04		8858	Asia/Barnaul	2025-05-15
1493870	Pyshma	56.95327	63.25231	PPLA2	71		10094	Asia/Yekaterinburg	2024-04-20
1494091	Promyshlennaya	54.91443	85.63971	PPLA2	29		17216	Asia/Novokuznetsk	2025-04-15
1494114	Prokop’yevsk	53.91518	86.71891	PPLA2	29		219000	Asia/Novokuznetsk	2025-04-15
1494456	Polysayevo	54.60343	86.27577	PPLA2	29		28026	Asia/Novokuznetsk	2025-04-15
1494500	Poltavka	54.36312	71.7621	PPLA2	54		7103	Asia/Omsk	2025-03-11
1494523	Polovinnoye	54.79054	65.98969	PPLA2	40		5103	Asia/Yekaterinburg	2025-02-18
1494573	Polevskoy	56.44222	60.18778	PPLA2	71		65770	Asia/Yekaterinburg	2024-04-20
1494790	Podgornoye	57.78782	82.65155	PPLA2	75		5024	Asia/Tomsk	2024-09-12
1495022	Petukhovo	55.06917	67.90194	PPLA2	40	1495014	12367	Asia/Yekaterinburg	2020-12-18
1495101	Petropavlovskoye	52.07292	84.10854	PPLA2	04		2839	Asia/Barnaul	2025-05-15
1495256	Pervomayskoye	57.07486	86.24145	PPLA2	75		5817	Asia/Tomsk	2024-09-12
1495448	Pavlovsk	53.31975	82.98952	PPLA2	04		14827	Asia/Barnaul	2025-05-15
1495480	Pavlogradka	54.20088	73.56377	PPLA2	54		6148	Asia/Omsk	2025-03-11
1495538	Partizanskoye	55.49713	94.39648	PPLA2	91		3915	Asia/Krasnoyarsk	2024-09-12
1495586	Parabel’	58.69581	81.49342	PPLA2	75		6227	Asia/Tomsk	2024-09-12
1495613	Pankrushikha	53.82884	80.34936	PPLA2	04		5160	Asia/Barnaul	2025-05-15
1495974	Osinniki	53.60357	87.33197	PPLA2	29		48919	Asia/Novokuznetsk	2025-04-15
1496073	Orlik	52.51537	99.82574	PPLA2	11		2008	Asia/Irkutsk	2025-05-15
1496100	Ordynskoye	54.36225	81.88658	PPLA2	53		10314	Asia/Novosibirsk	2025-04-15
1496130	Onguday	50.74962	86.13379	PPLA2	03		5406	Asia/Barnaul	2025-04-15
1496142	Omutinskoye	56.46845	67.64172	PPLA2	78		9595	Asia/Yekaterinburg	2024-08-11
1496153	Omsk	54.99244	73.36859	PPLA	54		1172070	Asia/Omsk	2026-04-14
1496250	Oktyabr’skoye	62.45833	66.03417	PPLA2	32		0	Asia/Yekaterinburg	2024-08-11
1496255	Oktyabr’skoye	54.41171	62.73159	PPLA2	13		0	Asia/Yekaterinburg	2025-02-18
1496329	Okoneshnikovo	54.84011	75.07729	PPLA2	54		5501	Asia/Omsk	2025-03-11
1496421	Ob’	54.98877	82.71337	PPLA2	53		24238	Asia/Novosibirsk	2025-04-15
1496476	Nyagan	62.14056	65.39361	PPL	32		52137	Asia/Yekaterinburg	2013-08-05
1496503	Noyabrsk	63.19309	75.43728	PPL	87		110000	Asia/Yekaterinburg	2023-06-02
1496511	Novyy Urengoy	66.08333	76.63333	PPL	87		94212	Asia/Yekaterinburg	2023-06-02
1496612	Novoyegor’yevskoye	51.75842	80.8954	PPLA2	04		0	Asia/Barnaul	2025-05-15
1496633	Novovarshavka	54.16876	74.69832	PPLA2	54		6487	Asia/Omsk	2025-03-11
1496747	Novosibirsk	55.02259	82.93175	PPLA	53	1496742	1612833	Asia/Novosibirsk	2026-04-14
1496770	Novosëlovo	54.99959	90.97306	PPLA2	91		0	Asia/Krasnoyarsk	2024-09-12
1496990	Novokuznetsk	53.75752	87.13599	PPLA2	29		539616	Asia/Novokuznetsk	2025-04-15
1497173	Novoaltaysk	53.41426	83.94108	PPLA2	04		61050	Asia/Barnaul	2025-05-15
1497220	Novichikha	52.20726	81.39341	PPLA2	04		4460	Asia/Barnaul	2025-05-15
1497276	Novaya Lyalya	59.05233	60.59315	PPLA2	71		14246	Asia/Yekaterinburg	2024-04-20
1497337	Norilsk	69.3535	88.2027	PPL	91		140800	Asia/Krasnoyarsk	2023-05-20
1497376	Nizhnyaya Tavda	57.6687	66.17821	PPLA2	78		6711	Asia/Yekaterinburg	2024-08-11
1497393	Nizhnyaya Salda	58.07756	60.7202	PPLA2	71		17473	Asia/Yekaterinburg	2024-04-20
1497406	Nizhnyaya Omka	55.43372	74.94035	PPLA2	54		5246	Asia/Omsk	2025-03-11
1497497	Nizhniy Ingash	56.2003	96.5373	PPLA2	91		8458	Asia/Krasnoyarsk	2024-09-12
1497543	Nizhnevartovsk	60.9344	76.5531	PPLA2	32		244937	Asia/Yekaterinburg	2024-08-11
1497549	Nizhneudinsk	54.90725	99.03396	PPLA2	20		38723	Asia/Irkutsk	2025-02-18
1497795	Nev’yansk	57.49233	60.21415	PPLA2	71		25900	Asia/Yekaterinburg	2024-04-20
1497899	Gal’bshtadt	53.22715	78.98738	PPLA2	04		1778	Asia/Barnaul	2025-05-15
1497917	Nefteyugansk	61.09979	72.60349	PPL	32		112632	Asia/Yekaterinburg	2023-05-28
1497932	Nazyvayevsk	55.56897	71.35665	PPLA2	54		12284	Asia/Omsk	2025-03-11
1497951	Nazarovo	56.01138	90.41656	PPLA2	91		55252	Asia/Krasnoyarsk	2024-09-12
1498129	Myski	53.71631	87.79652	PPLA2	29		44082	Asia/Novokuznetsk	2025-04-15
1498205	Muromtsevo	56.36919	75.25044	PPLA2	54		11147	Asia/Omsk	2025-03-11
1498381	Moskalënki	54.93824	71.93575	PPLA2	54		8974	Asia/Omsk	2025-03-11
1498389	Moshkovo	55.30546	83.61324	PPLA2	53		10541	Asia/Novosibirsk	2025-04-15
1498493	Molchanovo	57.58112	83.76053	PPLA2	75		6109	Asia/Tomsk	2024-09-12
1498511	Mokrousovo	55.80871	66.77095	PPLA2	40		4851	Asia/Yekaterinburg	2025-02-18
1498633	Mishkino	55.33765	63.91451	PPLA2	40		8712	Asia/Yekaterinburg	2025-02-18
1498693	Minusinsk	53.70117	91.70797	PPLA2	91		72781	Asia/Krasnoyarsk	2024-09-12
1498775	Mikhaylovskoye	51.82228	79.72136	PPLA2	04		11467	Asia/Barnaul	2025-05-15
1498887	Miasskoye	55.28155	61.89266	PPLA2	13		9524	Asia/Yekaterinburg	2025-02-18
1498894	Miass	55.04552	60.10756	PPLA2	13		167500	Asia/Yekaterinburg	2025-02-18
1498919	Mezhdurechenskiy	59.6	65.93333	PPLA2	32		11121	Asia/Yekaterinburg	2024-08-11
1498920	Mezhdurechensk	53.68993	88.06221	PPLA2	29		101026	Asia/Novokuznetsk	2025-04-15
1499007	Mel’nikovo	56.55687	84.0814	PPLA2	75		10157	Asia/Tomsk	2024-09-12
1499053	Megion	61.03429	76.10683	PPLA2	32		48691	Asia/Yekaterinburg	2025-04-15
1499163	Mayma	52.00266	85.89741	PPLA2	03		15428	Asia/Barnaul	2025-08-13
1499247	Maslyanino	54.34263	84.21179	PPLA2	53		13000	Asia/Novosibirsk	2025-04-15
1499279	Mar’yanovka	54.96157	72.64467	PPLA2	54		8575	Asia/Omsk	2025-03-11
1499350	Mariinsk	56.20978	87.73165	PPLA2	29		43122	Asia/Novokuznetsk	2025-04-15
1499428	Mamontovo	52.70878	81.62418	PPLA2	04		9275	Asia/Barnaul	2025-05-15
1500036	Makushino	55.20506	67.25125	PPLA2	40		9682	Asia/Yekaterinburg	2025-02-18
1500125	Lyubinskiy	55.15821	72.6932	PPLA2	54		10461	Asia/Omsk	2025-03-11
1500607	Lesosibirsk	58.23544	92.48351	PPLA2	91		65945	Asia/Krasnoyarsk	2024-09-12
1500665	Leninsk-Kuznetsky	54.6567	86.1737	PPL	29		109023	Asia/Novokuznetsk	2023-06-03
1500764	Lebyazh’ye	55.27361	66.49472	PPLA2	40		6900	Asia/Yekaterinburg	2025-02-18
1500957	Kyzyl-Mazhalyk	51.14654	90.58293	PPLA2	79		5004	Asia/Krasnoyarsk	2025-06-12
1500973	Kyzyl	51.71108	94.43776	PPLA	79		116983	Asia/Krasnoyarsk	2026-04-14
1500990	Kytmanovo	53.46067	85.44749	PPLA2	04		4183	Asia/Barnaul	2025-05-15
1500997	Kyshtym	55.7163	60.551	PPLA2	13		41625	Asia/Yekaterinburg	2025-02-18
1501000	Kyshtovka	56.55555	76.63029	PPLA2	53		5724	Asia/Novosibirsk	2025-04-15
1501141	Kuybyshev	55.44783	78.31907	PPLA2	53		48308	Asia/Novosibirsk	2025-04-15
1501230	Kur’ya	51.60139	82.28913	PPLA2	04		0	Asia/Barnaul	2025-05-15
1501255	Kurtamysh	54.90973	64.4319	PPLA2	40		17936	Asia/Yekaterinburg	2025-02-18
1501321	Kurgan	55.44905	65.34344	PPLA	40		309285	Asia/Yekaterinburg	2026-04-14
1501365	Kupino	54.36677	77.3068	PPLA2	53		16333	Asia/Novosibirsk	2025-04-15
1501377	Kungurtug	50.59826	97.52543	PPLA2	79		1820	Asia/Krasnoyarsk	2025-06-12
1501402	Kunashak	55.70155	61.54932	PPLA2	13		5950	Asia/Yekaterinburg	2025-02-18
1501460	Kulunda	52.56494	78.93911	PPLA2	04		15345	Asia/Barnaul	2025-05-15
1501690	Krutinka	56.00552	71.50839	PPLA2	54		7752	Asia/Omsk	2025-03-11
1501706	Krutikha	53.95997	81.20991	PPLA2	04		4294	Asia/Barnaul	2025-05-15
1501795	Krivosheino	57.3432	83.92405	PPLA2	75		6010	Asia/Tomsk	2024-09-12
1501988	Krasnozërskoye	53.986	79.23999	PPLA2	53		10339	Asia/Novosibirsk	2025-04-15
1502026	Krasnoyarsk	56.03742	92.93136	PPLA	91		1090811	Asia/Krasnoyarsk	2026-04-14
1502060	Krasnoural’sk	58.3638	60.0407	PPLA2	71		27257	Asia/Yekaterinburg	2024-04-20
1502061	Krasnoturinsk	59.7666	60.2086	PPL	71		62600	Asia/Yekaterinburg	2021-08-02
1502063	Krasnoturansk	54.31645	91.56761	PPLA2	91		5845	Asia/Krasnoyarsk	2024-09-12
1502105	Krasnogorskoye	52.29767	86.19816	PPLA2	04		6703	Asia/Barnaul	2025-05-15
1502192	Krapivinskiy	55.00323	86.80029	PPLA2	29		7909	Asia/Novokuznetsk	2025-04-15
1502207	Kozul’ka	56.16485	91.39125	PPLA2	91		6257	Asia/Krasnoyarsk	2024-09-12
1502257	Kozhevnikovo	56.2618	83.96787	PPLA2	75		7970	Asia/Tomsk	2024-09-12
1502387	Kosikha	53.36231	84.58151	PPLA2	04		5612	Asia/Barnaul	2025-05-15
1502536	Korkino	54.89151	61.39201	PPLA2	13	1535937	40046	Asia/Yekaterinburg	2025-02-18
1502590	Kop’yëvo	54.99264	89.82292	PPLA2	31		0	Asia/Krasnoyarsk	2025-07-16
1502603	Kopeysk	55.11686	61.61807	PPLA2	13		70780	Asia/Yekaterinburg	2025-02-18
1502822	Kolyvan’	55.30891	82.74196	PPLA2	53		10807	Asia/Novosibirsk	2025-04-15
1502847	Kol’tsovo	54.94204	83.19192	PPLA2	53		9976	Asia/Novosibirsk	2025-04-15
1502862	Kolpashevo	58.32007	82.90295	PPLA2	75		27876	Asia/Tomsk	2024-09-12
1502879	Kolosovka	56.46893	73.61677	PPLA2	54		5759	Asia/Omsk	2025-03-11
1503061	Kochki	54.33208	80.49338	PPLA2	53		4101	Asia/Novosibirsk	2025-04-15
1503082	Kochenëvo	55.01356	82.20783	PPLA2	53		16446	Asia/Novosibirsk	2025-04-15
1503277	Kiselëvsk	53.99	86.6621	PPLA2	29		104000	Asia/Novokuznetsk	2025-04-15
1503335	Kirovgrad	57.43134	60.06172	PPLA2	71		22685	Asia/Yekaterinburg	2024-04-20
1503772	Khanty-Mansiysk	61.00187	69.02728	PPLA	32		101466	Asia/Yekaterinburg	2026-04-14
1503796	Khandagayty	50.73295	92.0756	PPLA2	79		3146	Asia/Krasnoyarsk	2026-04-09
1503856	Khabary	53.62663	79.53657	PPLA2	04		5895	Asia/Barnaul	2025-05-15
1503879	Ketovo	55.34831	65.33142	PPLA2	40		6966	Asia/Yekaterinburg	2025-02-18
1503901	Kemerovo	55.35417	86.10435	PPLA	29		558973	Asia/Novokuznetsk	2026-04-14
1504019	Kazanskoye	55.64586	69.22736	PPLA2	78		5851	Asia/Yekaterinburg	2024-08-12
1504075	Kazachinskoye	57.69947	93.28054	PPLA2	91		3987	Asia/Krasnoyarsk	2024-09-12
1504212	Kataysk	56.28854	62.58115	PPLA2	40		15619	Asia/Yekaterinburg	2025-02-18
1504251	Kasli	55.88753	60.75478	PPLA2	13		17911	Asia/Yekaterinburg	2025-02-18
1504317	Kartaly	53.05962	60.64125	PPLA2	13		28503	Asia/Yekaterinburg	2025-02-18
1504343	Karpinsk	59.76831	60.0062	PPLA2	71		30070	Asia/Yekaterinburg	2024-04-20
1504380	Kargat	55.1929	80.28261	PPLA2	53		10881	Asia/Novosibirsk	2025-04-15
1504382	Kargasok	59.05556	80.85722	PPLA2	75		8572	Asia/Tomsk	2024-09-12
1504383	Kargapol’ye	55.95484	64.43264	PPLA2	40		8169	Asia/Yekaterinburg	2025-02-18
1504442	Karatuzskoye	53.60413	92.87057	PPLA2	91		7900	Asia/Krasnoyarsk	2024-09-12
1504489	Karasuk	53.73953	78.04387	PPLA2	53		28589	Asia/Novosibirsk	2025-04-15
1504636	Karabash	55.48953	60.20885	PPLA2	13		15630	Asia/Yekaterinburg	2025-02-18
1504682	Kansk	56.20218	95.71848	PPLA2	91		101502	Asia/Krasnoyarsk	2024-09-12
1504769	Kamyshlov	56.84659	62.71211	PPLA2	71		28006	Asia/Yekaterinburg	2024-04-20
1504826	Kamensk-Ural’skiy	56.40626	61.93347	PPLA2	71		182500	Asia/Yekaterinburg	2024-04-20
1504871	Kamen’-na-Obi	53.78901	81.33201	PPLA2	04		44564	Asia/Barnaul	2025-05-15
1504972	Kaltan	53.5278	87.27578	PPLA2	29		25903	Asia/Novokuznetsk	2025-04-15
1504985	Kalmanka	52.8998	83.54262	PPLA2	04		3628	Asia/Barnaul	2025-05-15
1505074	Kalachinsk	55.0522	74.5787	PPLA2	54		24059	Asia/Omsk	2025-03-11
1505187	Kaa-Khem	51.69435	94.57021	PPLA2	79		10375	Asia/Krasnoyarsk	2025-06-12
1505228	Izhmorskiy	56.19216	86.64162	PPLA2	29		5950	Asia/Novokuznetsk	2025-04-15
1505260	Ivdel’	60.69111	60.42056	PPLA2	71		19379	Asia/Yekaterinburg	2024-04-20
1505429	Iskitim	54.64261	83.30353	PPLA2	53		61827	Asia/Novosibirsk	2025-04-15
1505438	Isil’kul’	54.91214	71.27184	PPLA2	54		20050	Asia/Omsk	2025-03-11
1505453	Ishim	56.11254	69.48722	PPLA2	78		67762	Asia/Yekaterinburg	2024-08-12
1505466	Isetskoye	56.48315	65.31603	PPLA2	78		7170	Asia/Yekaterinburg	2024-08-12
1505526	Irbit	57.66863	63.07072	PPLA2	71		41647	Asia/Yekaterinburg	2024-04-20
1505529	Irbeyskoye	55.64989	95.46219	PPLA2	91		4681	Asia/Krasnoyarsk	2024-09-12
1505933	Ilanskiy	56.2354	96.06667	PPLA2	91		16668	Asia/Krasnoyarsk	2024-09-12
1505998	Idrinskoye	54.37011	92.13556	PPLA2	91		5498	Asia/Krasnoyarsk	2024-09-12
1506073	Gur’yevsk	54.28409	85.94806	PPLA2	29		25000	Asia/Novokuznetsk	2025-04-15
1506260	Gornyak	50.99529	81.46693	PPLA2	04		15668	Asia/Barnaul	2025-05-15
1506271	Gorno-Altaysk	51.96056	85.91892	PPLA	03	11205727	63214	Asia/Barnaul	2026-04-14
1506347	Gor’kovskoye	55.36852	74.36689	PPLA2	54		0	Asia/Omsk	2025-03-11
1506422	Golyshmanovo	56.39865	68.37555	PPLA2	78		13424	Asia/Yekaterinburg	2024-08-12
1506499	Glyadyanskoye	54.90973	65.08843	PPLA2	40		4237	Asia/Yekaterinburg	2025-02-18
1506676	Gari	59.43134	62.35038	PPLA2	71		3134	Asia/Yekaterinburg	2024-04-20
1507035	Dzerzhinskoye	56.83004	95.22656	PPLA2	91		7775	Asia/Krasnoyarsk	2024-09-12
1507220	Dovol’noye	54.49457	79.66766	PPLA2	53		6774	Asia/Novosibirsk	2025-07-03
1507300	Dolgoderevenskoye	55.35013	61.34155	PPLA2	13		6976	Asia/Yekaterinburg	2025-02-18
1507379	Divnogorsk	55.957	92.378	PPLA2	91		30018	Asia/Krasnoyarsk	2026-05-11
1507565	Dalmatovo	56.25958	62.93467	PPLA2	40		14526	Asia/Yekaterinburg	2025-02-18
1507636	Chunskiy	56.09188	99.63563	PPLA2	20		16199	Asia/Irkutsk	2025-02-18
1507679	Chulym	55.08977	80.97022	PPLA2	53		11975	Asia/Novosibirsk	2025-04-15
1507745	Choya	52.01111	86.54824	PPLA2	03		1930	Asia/Barnaul	2025-04-15
1507798	Chistoozërnoye	54.71125	76.58227	PPLA2	53		5332	Asia/Novosibirsk	2025-04-15
1507926	Chesma	53.80855	60.64901	PPLA2	13		5789	Asia/Yekaterinburg	2025-02-18
1508054	Chernogorsk	53.82878	91.30953	PPLA2	31		71582	Asia/Krasnoyarsk	2025-06-12
1508138	Cherlak	54.15437	74.80886	PPLA2	54		12122	Asia/Omsk	2025-03-11
1508161	Cherepanovo	54.2239	83.38056	PPLA2	53		20125	Asia/Novosibirsk	2025-04-15
1508260	Novobirilyussy	56.95137	90.68808	PPLA2	91		4274	Asia/Krasnoyarsk	2024-09-12
1508285	Chemal	51.4216	85.99055	PPLA2	03		3284	Asia/Barnaul	2025-04-15
1508291	Chelyabinsk	55.1611	61.42877	PPLA	13	1535932	1202371	Asia/Yekaterinburg	2026-04-14
1508350	Chebarkul’	54.97763	60.36582	PPLA2	13	1508346	46502	Asia/Yekaterinburg	2025-02-18
1508406	Chastoozer’ye	55.5651	67.90962	PPLA2	40		0	Asia/Yekaterinburg	2025-02-18
1508427	Charyshskoye	51.39845	83.56168	PPLA2	04		3371	Asia/Barnaul	2025-05-15
1508458	Chany	55.31193	76.76024	PPLA2	53		8923	Asia/Novosibirsk	2025-04-15
1508501	Chadan	51.28896	91.57266	PPLA2	79		9246	Asia/Krasnoyarsk	2025-06-12
1508505	Chaa-Khol’	51.51404	92.33575	PPLA2	79		0	Asia/Krasnoyarsk	2025-06-12
1508517	Bystryy Istok	52.37329	84.38596	PPLA2	04		4455	Asia/Barnaul	2025-05-15
1508636	Burla	53.34008	78.33461	PPLA2	04		4682	Asia/Barnaul	2025-05-15
1508811	Bredy	52.41986	60.33684	PPLA2	13		10450	Asia/Yekaterinburg	2025-02-18
1508943	Borodino	55.9076	94.9118	PPLA2	91		19602	Asia/Krasnoyarsk	2024-09-12
1509043	Bol’shoy Uluy	56.65885	90.58374	PPLA2	91		0	Asia/Krasnoyarsk	2024-09-12
1509257	Bol’shoye Sorokino	56.63592	69.81833	PPLA2	78		0	Asia/Yekaterinburg	2024-08-12
1509422	Bol’shiye Uki	56.94697	72.62898	PPLA2	54		0	Asia/Omsk	2025-03-11
1509494	Bol’sherech’ye	56.09727	74.63057	PPLA2	54		12072	Asia/Omsk	2025-03-11
1509686	Bol’shaya Murta	56.90444	93.15172	PPLA2	91		7041	Asia/Krasnoyarsk	2024-09-12
1509819	Bolotnoye	55.67344	84.39463	PPLA2	53		17704	Asia/Novosibirsk	2025-04-15
1509844	Boguchany	58.38317	97.44883	PPLA2	91		11209	Asia/Krasnoyarsk	2024-09-12
1509847	Bograd	54.22539	90.84938	PPLA2	31		4623	Asia/Krasnoyarsk	2025-06-12
1509852	Bogotol	56.20449	89.53317	PPLA2	91		23622	Asia/Krasnoyarsk	2024-09-12
1509888	Bogdanovich	56.77675	62.05072	PPLA2	71		32270	Asia/Yekaterinburg	2024-04-20
1509999	Blagoveshchenka	52.834	79.87514	PPLA2	04		12319	Asia/Barnaul	2025-05-15
1510018	Biysk	52.53423	85.19661	PPLA2	04		215430	Asia/Barnaul	2025-05-15
1510131	Beya	53.05005	90.92158	PPLA2	31		5338	Asia/Krasnoyarsk	2025-06-12
1510205	Berëzovskiy	55.66951	86.27485	PPLA2	29		55000	Asia/Novokuznetsk	2025-04-15
1510214	Berëzovo	63.93806	65.04194	PPLA2	32		7034	Asia/Yekaterinburg	2024-08-12
1510255	Berëzovka	56.03715	93.12684	PPLA2	91		20913	Asia/Krasnoyarsk	2024-09-12
1510343	Berdyuzh’ye	55.80464	68.31667	PPLA2	78		0	Asia/Yekaterinburg	2024-08-12
